VehicleCount,Density,Stopped,WrongParked,EstSpeed,Lanes,RoadWidth,HasMedian,IsDivided,CarRatio,BikeRatio,BusRatio,TruckRatio,VehicleMix,Pedestrians,NMVCount,Signals,PeakHour,TimeOfDayCode,WeatherImpact,WeatherCode,CityTypeCode,RoadTypeCode,RoadTypeName,LaneDisciplineCode,PolicySens_OneWay,PolicySens_NoParking,PolicySens_PeakRestr,CongestionScore
41.2,6.63,0.4,0.0,74.2,6,21.0,1.0,1.0,0.739,0.0,0.095,0.166,0.261,0.9,0.0,0,1.0,2,0.0,0,1,0,highway,0.408,0.056,0.25,0.536,36.93
61.2,11.7,3.1,0.2,49.9,5,17.5,1.0,1.0,0.676,0.031,0.071,0.222,0.324,0.1,1.8,1,1.0,3,0.0,0,2,0,highway,0.573,0.039,0.204,0.556,68.28
23.8,4.79,0.2,0.1,86.8,5,17.5,1.0,1.0,0.654,0.042,0.068,0.235,0.346,0.5,1.0,0,0.2,1,0.0,0,4,0,highway,0.491,0.114,0.155,0.59,23.31
8.5,1.49,0.1,0.0,117.0,6,21.0,1.0,1.0,0.64,0.006,0.068,0.286,0.36,1.6,0.1,0,0.0,0,0.0,0,4,0,highway,0.575,0.149,0.25,0.696,10.71
32.7,6.54,0.3,0.2,57.6,5,17.5,1.0,1.0,0.73,0.045,0.079,0.146,0.27,1.4,1.5,0,1.0,2,0.0,0,3,0,highway,0.655,0.055,0.173,0.507,36.98
79.9,13.08,1.6,0.1,55.7,6,21.0,1.0,1.0,0.676,0.045,0.134,0.146,0.324,1.9,3.5,1,1.0,2,0.0,0,1,0,highway,0.528,0.14,0.188,0.52,75.7
9.2,1.15,0.0,0.0,125.3,8,28.0,1.0,1.0,0.675,0.04,0.1,0.185,0.325,0.7,0.4,1,0.0,0,0.0,0,0,0,highway,0.664,0.0,0.164,0.535,11.6
25.1,3.18,0.4,0.3,51.4,8,28.0,1.0,1.0,0.645,0.044,0.131,0.181,0.355,0.9,1.1,0,0.2,1,0.5,1,3,0,highway,0.67,0.16,0.16,0.562,39.61
18.2,2.63,0.3,0.1,94.9,7,24.5,1.0,1.0,0.786,0.024,0.067,0.123,0.214,1.3,0.4,1,0.2,1,0.0,0,2,0,highway,0.541,0.137,0.165,0.505,19.87
60.2,8.66,2.1,0.2,49.9,7,24.5,1.0,1.0,0.656,0.029,0.128,0.188,0.344,2.2,1.7,1,1.0,2,0.5,1,0,0,highway,0.758,0.104,0.165,0.608,80.72
30.3,7.37,0.2,0.1,38.3,4,14.0,1.0,1.0,0.621,0.041,0.105,0.233,0.379,0.5,1.2,0,1.0,2,0.5,1,3,0,highway,0.56,0.002,0.209,0.501,54.91
13.1,1.61,0.2,0.2,59.0,8,28.0,1.0,1.0,0.692,0.045,0.105,0.158,0.308,0.3,0.6,0,0.2,1,1.0,2,4,0,highway,0.433,0.0,0.196,0.471,33.85
33.3,6.72,0.1,0.3,32.9,5,17.5,1.0,1.0,0.653,0.044,0.103,0.199,0.347,1.1,1.5,0,1.0,2,0.5,1,3,0,highway,0.575,0.101,0.302,0.525,57.95
73.3,18.98,2.0,0.2,54.6,4,14.0,1.0,1.0,0.631,0.046,0.135,0.187,0.369,1.8,3.5,1,1.0,2,0.0,0,1,0,highway,0.526,0.093,0.23,0.501,84.36
100.6,16.59,0.9,0.5,54.5,6,21.0,1.0,1.0,0.754,0.023,0.069,0.154,0.246,1.7,2.3,0,1.0,3,0.0,0,0,0,highway,0.607,0.14,0.147,0.602,82.62
62.8,7.68,0.9,0.2,36.6,8,28.0,1.0,1.0,0.696,0.035,0.155,0.114,0.304,0.6,2.2,1,1.0,2,0.5,1,4,0,highway,0.573,0.109,0.215,0.599,83.62
48.9,6.92,0.9,0.0,55.0,7,24.5,1.0,1.0,0.624,0.05,0.065,0.261,0.376,1.3,2.4,0,1.0,2,0.0,0,3,0,highway,0.51,0.129,0.221,0.598,46.13
4.5,0.88,0.1,0.0,74.8,5,17.5,1.0,1.0,0.654,0.045,0.127,0.174,0.346,1.4,0.2,1,0.0,0,1.0,2,1,0,highway,0.355,0.18,0.245,0.641,23.49
22.0,3.25,0.1,0.2,122.6,7,24.5,1.0,1.0,0.659,0.036,0.078,0.227,0.341,0.5,0.8,1,0.2,1,0.0,0,0,0,highway,0.658,0.096,0.194,0.582,21.21
13.1,2.2,0.1,0.1,109.3,6,21.0,1.0,1.0,0.609,0.031,0.121,0.239,0.391,1.7,0.4,0,0.0,0,0.0,0,4,0,highway,0.579,0.121,0.259,0.55,14.02
26.6,4.49,0.2,0.1,114.6,6,21.0,1.0,1.0,0.708,0.005,0.132,0.155,0.292,0.4,0.1,0,0.2,1,0.0,0,2,0,highway,0.496,0.11,0.247,0.571,24.44
34.8,4.67,0.1,0.2,61.7,8,28.0,1.0,1.0,0.627,0.023,0.117,0.232,0.373,0.2,0.9,1,1.0,2,0.0,0,3,0,highway,0.526,0.058,0.155,0.52,39.15
21.2,5.17,0.5,0.1,20.3,4,14.0,1.0,1.0,0.625,0.036,0.134,0.205,0.375,0.3,0.7,0,1.0,3,1.0,2,2,0,highway,0.457,0.071,0.255,0.578,68.16
5.2,1.06,0.1,0.0,82.5,5,17.5,1.0,1.0,0.686,0.038,0.111,0.164,0.314,1.1,0.2,1,0.0,0,0.0,0,2,0,highway,0.604,0.116,0.209,0.537,10.71
26.9,3.89,0.6,0.2,65.2,7,24.5,1.0,1.0,0.654,0.025,0.15,0.171,0.346,0.1,0.7,1,1.0,2,0.0,0,3,0,highway,0.546,0.126,0.222,0.624,32.68
39.1,5.69,2.1,0.3,34.4,7,24.5,1.0,1.0,0.679,0.002,0.096,0.223,0.321,0.6,0.1,1,1.0,2,0.5,1,4,0,highway,0.469,0.073,0.184,0.552,72.41
53.2,7.68,0.1,0.0,88.0,7,24.5,1.0,1.0,0.658,0.009,0.066,0.266,0.342,2.9,0.5,1,0.2,1,0.0,0,0,0,highway,0.631,0.115,0.193,0.575,40.91
50.4,7.12,0.9,0.4,55.7,7,24.5,1.0,1.0,0.665,0.037,0.09,0.208,0.335,2.6,1.8,1,1.0,3,0.0,0,0,0,highway,0.7,0.071,0.264,0.617,51.58
71.8,11.85,2.2,0.0,55.9,6,21.0,1.0,1.0,0.717,0.044,0.063,0.176,0.283,0.2,3.2,0,1.0,3,0.0,0,3,0,highway,0.551,0.002,0.222,0.54,65.08
27.2,5.59,0.1,0.1,38.6,5,17.5,1.0,1.0,0.63,0.042,0.104,0.224,0.37,0.8,1.2,0,1.0,2,1.0,2,1,0,highway,0.373,0.034,0.165,0.422,65.12
58.3,7.96,0.0,0.4,33.6,7,24.5,1.0,1.0,0.691,0.015,0.141,0.153,0.309,1.7,0.9,1,1.0,2,1.0,2,4,0,highway,0.52,0.117,0.238,0.511,99.33
38.7,5.43,1.4,0.4,44.8,7,24.5,1.0,1.0,0.711,0.005,0.104,0.18,0.289,1.1,0.2,1,1.0,2,0.5,1,3,0,highway,0.52,0.036,0.202,0.458,65.13
6.5,0.8,0.0,0.0,115.1,8,28.0,1.0,1.0,0.606,0.028,0.107,0.259,0.394,1.2,0.2,0,0.0,0,0.0,0,4,0,highway,0.482,0.058,0.18,0.506,9.35
34.9,4.41,0.2,0.1,95.3,8,28.0,1.0,1.0,0.72,0.036,0.132,0.112,0.28,0.2,1.3,1,0.2,1,0.5,1,4,0,highway,0.382,0.067,0.155,0.457,41.13
51.8,8.74,1.1,0.3,103.0,6,21.0,1.0,1.0,0.701,0.036,0.078,0.184,0.299,0.5,1.9,1,0.2,1,0.0,0,0,0,highway,0.462,0.099,0.165,0.561,46.84
20.6,3.96,0.3,0.2,70.9,5,17.5,1.0,1.0,0.692,0.037,0.096,0.175,0.308,0.8,0.7,0,0.2,1,0.5,1,3,0,highway,0.399,0.11,0.212,0.524,32.71
9.2,1.13,0.1,0.0,103.2,8,28.0,1.0,1.0,0.688,0.013,0.108,0.191,0.312,0.7,0.1,1,0.0,0,0.0,0,0,0,highway,0.582,0.078,0.207,0.534,12.53
21.1,2.75,0.3,0.1,107.6,8,28.0,1.0,1.0,0.693,0.006,0.086,0.214,0.307,1.2,0.1,0,0.2,1,0.0,0,4,0,highway,0.637,0.032,0.173,0.489,18.27
36.0,6.14,0.8,0.5,53.2,6,21.0,1.0,1.0,0.64,0.039,0.142,0.178,0.36,1.6,1.4,0,0.2,1,0.5,1,4,0,highway,0.428,0.099,0.2,0.474,55.93
8.8,1.26,0.2,0.1,107.5,7,24.5,1.0,1.0,0.663,0.047,0.145,0.145,0.337,0.8,0.4,0,0.0,0,0.0,0,1,0,highway,0.523,0.179,0.144,0.54,11.51
26.9,3.42,0.2,0.0,85.4,8,28.0,1.0,1.0,0.629,0.045,0.064,0.261,0.371,0.2,1.2,1,0.2,1,0.5,1,4,0,highway,0.423,0.08,0.123,0.538,33.08
39.9,9.8,0.1,0.1,37.5,4,14.0,1.0,1.0,0.703,0.026,0.083,0.188,0.297,1.0,1.0,1,1.0,2,0.5,1,2,0,highway,0.5,0.045,0.13,0.522,70.87
6.6,1.72,0.0,0.0,82.0,4,14.0,1.0,1.0,0.691,0.005,0.132,0.172,0.309,0.4,0.0,1,0.0,0,0.5,1,1,0,highway,0.282,0.231,0.22,0.552,19.85
32.1,4.63,0.9,0.3,56.4,7,24.5,1.0,1.0,0.642,0.028,0.123,0.207,0.358,1.3,0.9,1,1.0,2,0.0,0,3,0,highway,0.478,0.069,0.194,0.529,40.42
72.4,17.97,3.1,0.4,36.5,4,14.0,1.0,1.0,0.736,0.038,0.085,0.14,0.264,0.2,2.8,0,1.0,3,0.5,1,0,0,highway,0.591,0.112,0.174,0.525,100.0
42.1,8.62,0.3,0.2,63.2,5,17.5,1.0,1.0,0.748,0.007,0.086,0.159,0.252,1.2,0.3,1,1.0,2,0.0,0,3,0,highway,0.581,0.074,0.207,0.573,46.69
85.0,10.5,3.2,0.5,57.3,8,28.0,1.0,1.0,0.675,0.02,0.125,0.18,0.325,1.6,1.7,0,1.0,2,0.0,0,4,0,highway,0.375,0.176,0.232,0.627,75.74
19.1,2.7,0.5,0.1,50.0,7,24.5,1.0,1.0,0.644,0.043,0.118,0.195,0.356,0.2,0.8,1,0.2,1,0.5,1,1,0,highway,0.346,0.049,0.262,0.505,41.57
66.0,11.87,0.8,0.7,50.3,6,21.0,1.0,1.0,0.633,0.046,0.148,0.173,0.367,2.9,3.3,0,1.0,2,0.5,1,0,0,highway,0.505,0.117,0.289,0.596,88.76
75.8,14.81,1.0,0.2,48.6,5,17.5,1.0,1.0,0.707,0.015,0.118,0.16,0.293,0.5,1.1,1,1.0,2,0.5,1,4,0,highway,0.517,0.077,0.189,0.583,99.77
22.8,3.76,0.2,0.2,78.6,6,21.0,1.0,1.0,0.631,0.009,0.137,0.223,0.369,0.9,0.2,1,0.2,1,0.5,1,2,0,highway,0.553,0.085,0.205,0.449,30.53
18.3,2.55,0.3,0.2,63.2,7,24.5,1.0,1.0,0.665,0.023,0.108,0.204,0.335,0.0,0.4,1,0.2,1,0.5,1,3,0,highway,0.492,0.069,0.165,0.54,32.93
92.3,19.16,4.2,0.4,42.9,5,17.5,1.0,1.0,0.643,0.031,0.094,0.233,0.357,0.6,3.0,1,1.0,3,0.0,0,0,0,highway,0.558,0.115,0.186,0.547,100.0
38.8,4.94,0.7,0.2,69.2,8,28.0,1.0,1.0,0.779,0.031,0.062,0.127,0.221,1.3,1.2,0,0.2,1,0.0,0,1,0,highway,0.38,0.097,0.183,0.484,36.54
43.8,5.62,0.2,0.1,112.5,8,28.0,1.0,1.0,0.637,0.013,0.06,0.291,0.363,2.7,0.6,0,0.2,1,0.0,0,0,0,highway,0.504,0.114,0.245,0.629,33.34
48.4,8.03,1.0,0.2,44.3,6,21.0,1.0,1.0,0.686,0.029,0.08,0.205,0.314,1.6,1.4,0,1.0,2,0.0,0,4,0,highway,0.536,0.033,0.102,0.528,50.88
47.0,11.88,0.6,0.4,47.2,4,14.0,1.0,1.0,0.629,0.042,0.083,0.246,0.371,1.2,2.0,1,1.0,2,0.0,0,3,0,highway,0.412,0.174,0.174,0.604,60.34
19.6,2.4,0.2,0.0,35.4,8,28.0,1.0,1.0,0.724,0.033,0.105,0.138,0.276,1.0,0.6,1,0.2,1,1.0,2,3,0,highway,0.559,0.07,0.244,0.575,52.3
21.9,3.81,0.1,0.2,70.3,6,21.0,1.0,1.0,0.758,0.008,0.109,0.125,0.242,1.1,0.2,0,0.2,1,0.0,0,2,0,highway,0.637,0.123,0.163,0.641,22.81
32.6,6.45,0.4,0.2,62.2,5,17.5,1.0,1.0,0.633,0.036,0.12,0.211,0.367,0.9,1.2,0,0.2,1,0.5,1,4,0,highway,0.422,0.096,0.141,0.522,48.14
48.7,7.97,0.7,0.3,97.1,6,21.0,1.0,1.0,0.642,0.035,0.081,0.243,0.358,1.2,1.7,1,0.2,1,0.0,0,0,0,highway,0.661,0.092,0.168,0.663,40.8
13.2,2.57,0.2,0.0,75.2,5,17.5,1.0,1.0,0.664,0.026,0.053,0.257,0.336,0.7,0.3,1,0.2,1,0.0,0,2,0,highway,0.354,0.0,0.124,0.538,20.13
68.7,13.91,2.5,0.4,69.8,5,17.5,1.0,1.0,0.687,0.014,0.108,0.191,0.313,2.9,1.0,0,1.0,2,0.0,0,0,0,highway,0.787,0.214,0.147,0.472,63.98
17.3,3.32,0.2,0.1,99.0,5,17.5,1.0,1.0,0.675,0.022,0.083,0.22,0.325,1.5,0.4,0,0.2,1,0.0,0,3,0,highway,0.576,0.096,0.165,0.591,17.24
25.7,5.07,1.4,0.1,36.7,5,17.5,1.0,1.0,0.701,0.037,0.071,0.192,0.299,1.6,0.9,0,1.0,3,0.5,1,3,0,highway,0.586,0.04,0.121,0.611,52.58
13.0,1.67,0.1,0.1,88.6,8,28.0,1.0,1.0,0.697,0.043,0.142,0.118,0.303,0.4,0.6,0,0.2,1,0.0,0,2,0,highway,0.369,0.047,0.237,0.478,15.35
76.7,10.41,3.1,0.5,76.7,7,24.5,1.0,1.0,0.762,0.028,0.094,0.116,0.238,0.1,2.1,1,1.0,2,0.0,0,4,0,highway,0.438,0.122,0.099,0.603,67.53
6.5,1.14,0.0,0.0,79.2,6,21.0,1.0,1.0,0.7,0.039,0.069,0.192,0.3,0.7,0.3,0,0.0,0,0.0,0,2,0,highway,0.439,0.106,0.207,0.549,10.82
63.7,7.99,0.2,0.5,52.6,8,28.0,1.0,1.0,0.665,0.004,0.11,0.221,0.335,1.9,0.3,1,1.0,2,0.0,0,1,0,highway,0.485,0.049,0.269,0.558,59.37
4.3,0.65,0.0,0.0,100.8,7,24.5,1.0,1.0,0.665,0.005,0.151,0.178,0.335,0.7,0.0,0,0.0,0,0.0,0,3,0,highway,0.504,0.159,0.164,0.579,8.04
18.9,3.29,0.4,0.0,82.8,6,21.0,1.0,1.0,0.715,0.046,0.084,0.155,0.285,0.1,0.9,0,0.2,1,0.0,0,3,0,highway,0.483,0.102,0.197,0.612,19.69
14.0,2.36,0.0,0.2,83.4,6,21.0,1.0,1.0,0.732,0.008,0.125,0.135,0.268,0.2,0.1,1,0.2,1,0.5,1,3,0,highway,0.513,0.052,0.164,0.483,22.72
38.6,6.59,1.5,0.3,48.4,6,21.0,1.0,1.0,0.596,0.019,0.118,0.267,0.404,1.4,0.7,1,1.0,3,0.0,0,2,0,highway,0.407,0.08,0.219,0.557,51.11
49.7,6.31,1.7,0.4,47.6,8,28.0,1.0,1.0,0.659,0.047,0.114,0.181,0.341,0.5,2.4,0,1.0,2,0.0,0,4,0,highway,0.384,0.075,0.202,0.558,52.38
27.4,3.35,0.0,0.0,48.8,8,28.0,1.0,1.0,0.699,0.044,0.131,0.126,0.301,0.7,1.2,0,1.0,2,0.5,1,3,0,highway,0.43,0.137,0.16,0.557,42.57
25.2,6.04,0.9,0.1,67.2,4,14.0,1.0,1.0,0.649,0.029,0.118,0.204,0.351,0.6,0.7,0,1.0,2,0.0,0,3,0,highway,0.606,0.095,0.116,0.484,30.85
71.1,8.73,0.1,0.3,33.1,8,28.0,1.0,1.0,0.72,0.006,0.093,0.182,0.28,0.3,0.4,1,1.0,3,0.0,0,1,0,highway,0.524,0.094,0.287,0.551,67.58
58.6,7.98,1.3,0.1,35.0,7,24.5,1.0,1.0,0.663,0.003,0.091,0.243,0.337,1.0,0.2,0,1.0,2,0.5,1,1,0,highway,0.393,0.059,0.176,0.595,78.0
42.8,7.4,0.8,0.1,77.3,6,21.0,1.0,1.0,0.711,0.002,0.085,0.202,0.289,1.1,0.1,1,1.0,2,0.0,0,2,0,highway,0.476,0.137,0.184,0.53,43.86
35.2,5.94,0.2,0.1,19.6,6,21.0,1.0,1.0,0.738,0.016,0.118,0.128,0.262,0.1,0.6,0,1.0,3,1.0,2,3,0,highway,0.577,0.13,0.177,0.514,77.19
12.3,3.03,0.2,0.1,118.3,4,14.0,1.0,1.0,0.756,0.042,0.056,0.147,0.244,1.5,0.5,1,0.0,0,0.0,0,4,0,highway,0.44,0.063,0.215,0.713,18.58
51.0,7.29,1.3,0.1,51.4,7,24.5,1.0,1.0,0.696,0.036,0.108,0.16,0.304,0.1,1.8,1,1.0,2,0.0,0,3,0,highway,0.594,0.066,0.201,0.492,53.75
26.9,5.31,0.3,0.1,30.5,5,17.5,1.0,1.0,0.685,0.01,0.143,0.162,0.315,0.9,0.3,1,1.0,2,0.5,1,3,0,highway,0.512,0.174,0.266,0.554,59.05
70.7,14.37,2.1,0.2,43.9,5,17.5,1.0,1.0,0.725,0.008,0.094,0.173,0.275,1.7,0.6,0,1.0,2,0.0,0,1,0,highway,0.421,0.061,0.204,0.577,75.53
34.6,6.64,0.8,0.0,47.4,5,17.5,1.0,1.0,0.695,0.035,0.074,0.196,0.305,0.8,1.2,1,1.0,2,0.0,0,4,0,highway,0.377,0.081,0.213,0.527,47.0
29.9,3.55,1.5,0.1,35.3,8,28.0,1.0,1.0,0.718,0.031,0.119,0.132,0.282,0.2,0.9,0,1.0,2,0.5,1,1,0,highway,0.471,0.096,0.206,0.654,53.88
19.5,3.12,0.4,0.1,120.9,6,21.0,1.0,1.0,0.692,0.005,0.134,0.169,0.308,0.5,0.1,1,0.2,1,0.0,0,3,0,highway,0.581,0.126,0.18,0.694,20.79
9.0,1.81,0.1,0.1,72.5,5,17.5,1.0,1.0,0.766,0.015,0.088,0.131,0.234,1.4,0.1,0,0.0,0,0.5,1,0,0,highway,0.61,0.144,0.184,0.566,17.39
31.8,3.9,0.4,0.0,74.9,8,28.0,1.0,1.0,0.707,0.006,0.067,0.221,0.293,0.9,0.2,1,0.2,1,0.0,0,3,0,highway,0.562,0.065,0.246,0.491,28.9
8.4,2.06,0.0,0.1,77.7,4,14.0,1.0,1.0,0.705,0.019,0.065,0.211,0.295,2.2,0.2,0,0.0,0,0.5,1,0,0,highway,0.618,0.161,0.273,0.617,15.4
6.3,0.88,0.1,0.0,107.0,7,24.5,1.0,1.0,0.657,0.001,0.108,0.234,0.343,0.9,0.0,1,0.0,0,0.0,0,2,0,highway,0.553,0.013,0.275,0.506,11.27
32.3,6.91,1.4,0.4,59.4,5,17.5,1.0,1.0,0.722,0.048,0.07,0.159,0.278,1.1,1.7,0,1.0,2,0.5,1,3,0,highway,0.532,0.08,0.179,0.548,53.84
28.1,6.77,0.1,0.1,93.4,4,14.0,1.0,1.0,0.743,0.03,0.078,0.148,0.257,2.8,0.8,1,0.2,1,0.5,1,0,0,highway,0.623,0.076,0.238,0.589,37.42
31.1,4.34,0.0,0.3,106.8,7,24.5,1.0,1.0,0.742,0.038,0.051,0.169,0.258,0.2,1.2,0,0.2,1,0.0,0,1,0,highway,0.54,0.151,0.184,0.588,24.54
86.7,12.79,2.7,0.5,59.5,7,24.5,1.0,1.0,0.691,0.043,0.118,0.148,0.309,2.6,3.9,0,1.0,2,0.0,0,0,0,highway,0.61,0.079,0.259,0.5,77.3
78.0,15.72,1.0,0.3,53.1,5,17.5,1.0,1.0,0.667,0.021,0.074,0.238,0.333,0.6,1.7,1,1.0,2,0.0,0,1,0,highway,0.335,0.034,0.293,0.608,79.7
24.9,5.04,0.6,0.1,84.9,5,17.5,1.0,1.0,0.663,0.003,0.122,0.212,0.337,0.4,0.1,1,0.2,1,0.5,1,3,0,highway,0.601,0.066,0.184,0.435,34.74
33.3,4.2,1.8,0.5,35.1,8,28.0,1.0,1.0,0.642,0.004,0.1,0.254,0.358,1.0,0.1,1,1.0,2,1.0,2,2,0,highway,0.556,0.087,0.21,0.55,77.77
22.6,5.69,0.3,0.1,68.2,4,14.0,1.0,1.0,0.665,0.023,0.073,0.239,0.335,1.8,0.5,1,0.2,1,0.0,0,0,0,highway,0.582,0.05,0.157,0.603,29.63
10.5,1.8,0.1,0.1,98.6,6,21.0,1.0,1.0,0.676,0.02,0.075,0.23,0.324,2.0,0.2,1,0.0,0,0.5,1,0,0,highway,0.57,0.097,0.269,0.456,19.17
14.4,3.48,0.2,0.1,127.0,4,14.0,1.0,1.0,0.673,0.025,0.123,0.18,0.327,0.0,0.4,0,0.2,1,0.0,0,2,0,highway,0.494,0.089,0.215,0.587,17.1
15.6,3.24,0.6,0.1,47.6,5,17.5,1.0,1.0,0.595,0.011,0.112,0.282,0.405,1.3,0.2,1,0.2,1,1.0,2,0,0,highway,0.507,0.119,0.151,0.576,50.12
54.5,13.22,0.0,0.4,52.1,4,14.0,1.0,1.0,0.669,0.046,0.135,0.149,0.331,1.1,2.4,1,1.0,2,0.5,1,4,0,highway,0.582,0.136,0.205,0.524,81.12
88.7,10.81,0.9,0.3,46.7,8,28.0,1.0,1.0,0.643,0.013,0.114,0.23,0.357,2.7,1.2,1,1.0,2,0.5,1,0,0,highway,0.662,0.111,0.139,0.506,98.4
45.2,7.49,1.6,0.0,53.6,6,21.0,1.0,1.0,0.606,0.019,0.087,0.287,0.394,0.6,0.9,1,1.0,2,0.0,0,4,0,highway,0.283,0.074,0.243,0.477,53.53
18.1,3.0,0.2,0.0,84.3,6,21.0,1.0,1.0,0.693,0.047,0.086,0.173,0.307,0.0,0.8,1,0.2,1,0.5,1,3,0,highway,0.462,0.162,0.221,0.598,26.74
25.9,4.21,0.5,0.2,84.4,6,21.0,1.0,1.0,0.715,0.003,0.117,0.165,0.285,1.6,0.1,1,0.2,1,0.0,0,1,0,highway,0.353,0.133,0.108,0.578,28.1
21.0,5.41,0.6,0.2,54.1,4,14.0,1.0,1.0,0.662,0.04,0.056,0.242,0.338,0.7,0.9,0,0.2,1,0.5,1,2,0,highway,0.548,0.146,0.217,0.529,42.14
100.3,14.19,1.9,0.2,49.0,7,24.5,1.0,1.0,0.663,0.042,0.136,0.159,0.337,0.8,4.1,1,1.0,2,0.0,0,0,0,highway,0.588,0.12,0.098,0.512,88.63
23.2,3.99,0.4,0.0,88.9,6,21.0,1.0,1.0,0.741,0.029,0.074,0.157,0.259,0.9,0.7,0,0.2,1,0.0,0,2,0,highway,0.527,0.093,0.199,0.573,22.03
17.3,2.46,0.3,0.2,80.2,7,24.5,1.0,1.0,0.683,0.03,0.161,0.126,0.317,0.8,0.5,0,0.2,1,0.0,0,2,0,highway,0.422,0.075,0.237,0.558,19.43
24.7,3.04,0.3,0.2,106.9,8,28.0,1.0,1.0,0.714,0.001,0.105,0.181,0.286,1.0,0.0,1,0.2,1,0.0,0,3,0,highway,0.565,0.11,0.174,0.499,23.1
22.2,3.58,0.4,0.1,72.1,6,21.0,1.0,1.0,0.717,0.023,0.12,0.139,0.283,1.8,0.5,0,0.2,1,0.5,1,1,0,highway,0.594,0.07,0.188,0.629,30.14
33.4,6.78,1.2,0.2,73.1,5,17.5,1.0,1.0,0.667,0.006,0.134,0.194,0.333,0.8,0.2,0,1.0,2,0.0,0,4,0,highway,0.539,0.099,0.186,0.516,34.66
29.8,6.21,0.2,0.1,51.7,5,17.5,1.0,1.0,0.646,0.019,0.094,0.241,0.354,1.3,0.6,0,1.0,3,0.0,0,3,0,highway,0.584,0.127,0.087,0.626,36.31
14.0,3.63,0.1,0.1,81.1,4,14.0,1.0,1.0,0.738,0.02,0.076,0.166,0.262,1.6,0.3,0,0.0,0,0.0,0,0,0,highway,0.644,0.064,0.279,0.512,16.17
20.0,4.03,0.1,0.1,93.4,5,17.5,1.0,1.0,0.707,0.036,0.128,0.128,0.293,0.4,0.7,1,0.2,1,0.0,0,2,0,highway,0.502,0.122,0.145,0.496,22.91
44.7,6.28,0.8,0.4,96.9,7,24.5,1.0,1.0,0.673,0.033,0.116,0.178,0.327,0.7,1.5,0,0.2,1,0.0,0,0,0,highway,0.614,0.087,0.226,0.567,35.54
45.0,7.5,0.4,0.3,98.7,6,21.0,1.0,1.0,0.718,0.006,0.111,0.165,0.282,1.3,0.3,0,0.2,1,0.0,0,0,0,highway,0.58,0.109,0.226,0.513,36.78
49.7,11.75,0.8,0.2,33.1,4,14.0,1.0,1.0,0.699,0.046,0.13,0.125,0.301,0.2,2.2,0,1.0,3,0.0,0,2,0,highway,0.568,0.081,0.187,0.53,59.99
16.0,3.28,0.3,0.2,119.4,5,17.5,1.0,1.0,0.612,0.015,0.11,0.263,0.388,0.8,0.2,1,0.2,1,0.0,0,3,0,highway,0.62,0.109,0.209,0.612,19.53
7.1,1.84,0.1,0.0,60.4,4,14.0,1.0,1.0,0.705,0.023,0.136,0.137,0.295,1.4,0.2,0,0.0,0,1.0,2,1,0,highway,0.506,0.096,0.15,0.589,26.99
82.6,10.66,0.5,0.8,47.1,8,28.0,1.0,1.0,0.693,0.016,0.053,0.238,0.307,1.7,1.3,1,1.0,2,0.0,0,0,0,highway,0.572,0.067,0.217,0.534,73.44
34.7,5.69,0.0,0.0,62.1,6,21.0,1.0,1.0,0.702,0.034,0.074,0.189,0.298,1.4,1.2,1,1.0,2,0.0,0,1,0,highway,0.356,0.116,0.244,0.561,39.5
19.9,4.91,0.2,0.2,107.6,4,14.0,1.0,1.0,0.646,0.017,0.069,0.268,0.354,1.0,0.3,0,0.2,1,0.0,0,2,0,highway,0.548,0.149,0.282,0.458,21.22
51.6,6.54,0.6,0.4,58.0,8,28.0,1.0,1.0,0.73,0.003,0.087,0.181,0.27,2.1,0.1,1,1.0,2,0.5,1,1,0,highway,0.51,0.03,0.214,0.478,66.57
64.0,9.25,2.0,0.6,77.5,7,24.5,1.0,1.0,0.708,0.041,0.109,0.143,0.292,1.1,2.6,1,1.0,2,0.0,0,1,0,highway,0.368,0.14,0.161,0.479,61.07
91.6,10.98,1.6,0.8,52.2,8,28.0,1.0,1.0,0.595,0.04,0.115,0.25,0.405,1.7,3.5,1,1.0,2,0.5,1,0,0,highway,0.665,0.153,0.176,0.58,100.0
20.8,3.4,0.5,0.0,64.2,6,21.0,1.0,1.0,0.737,0.028,0.131,0.104,0.263,1.5,0.6,1,0.2,1,0.5,1,4,0,highway,0.364,0.113,0.184,0.525,38.68
93.2,18.82,4.3,0.8,52.4,5,17.5,1.0,1.0,0.71,0.004,0.069,0.217,0.29,0.5,0.4,0,1.0,3,0.0,0,4,0,highway,0.511,0.105,0.206,0.505,94.5
25.4,5.16,0.8,0.0,50.0,5,17.5,1.0,1.0,0.754,0.047,0.075,0.124,0.246,1.0,1.2,1,1.0,2,0.0,0,2,0,highway,0.654,0.127,0.121,0.595,39.03
11.3,1.66,0.0,0.1,79.8,7,24.5,1.0,1.0,0.655,0.038,0.046,0.262,0.345,1.7,0.4,1,0.0,0,0.5,1,0,0,highway,0.735,0.165,0.223,0.538,16.71
70.7,9.13,2.6,0.4,51.6,8,28.0,1.0,1.0,0.614,0.026,0.129,0.23,0.386,1.4,1.9,1,1.0,2,0.0,0,4,0,highway,0.463,0.166,0.219,0.558,72.25
